"R","S1","S2","S3","NODE1","TYPE1","scroll1","NODE2","id","TYPE2","TEXT2","fragment2","glex2","lex_utf8_etcbc","g_lex_etcbc","gn2","lex_etcbc2","lex_etcbc","line2","md2","morpho2","nu2","ps2","sp2","st2","vs2","vt2","after2","g_nme_etcbc","g_prs_etcbc","g_vbe_etcbc","g_pfm_etcbc","g_vbs_etcbc","g_cons","uvf_etcbc","morph_etcbc","note_etcbc","chapter","verse","vid"
"8974","1Qisaa","21","19","1606613","scroll","1Qisaa","1903834","6189","word","כ",,"כְּ",,"כְּ",,"K","K",,,"Pp",,,"ptcl",,,,,,,,,,,,"K",,"27","9","23027009"
"8975","1Qisaa","21","19","1606613","scroll","1Qisaa","1903835","6189","word","אבני ",,"אֶבֶן",,"אֶבֶן","f",">BN/",">BN/",,,"ncfpc","p",,"subs","c",,," ","J",,,,,,,">BN/J",,"27","9","23027009"
"8976","1Qisaa","21","19","1606613","scroll","1Qisaa","1903836","6190","word","גיר ",,"גִּר",,"גִּר","m","GR=/","GR=/",,,"ncms","s",,"subs",,,," ",,,,,,,,"G&JR=/",,"27","9","23027009"
"8977","1Qisaa","21","19","1606613","scroll","1Qisaa","1903837","6191","word","מנפצות ",,"נפץ",,"נפץ","f","NPY[","NPY[",,,"vPPfp","p",,"verb",,"pual","ptca"," ","WT",,,"M",,,,"!M!NPY[/WT:dua",,"27","9","23027009"
"8978","1Qisaa","21","19","1606613","scroll","1Qisaa","1903838","6192","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"27","9","23027009"
"8979","1Qisaa","21","19","1606613","scroll","1Qisaa","1903839","6193","word","יקומו ",,"קום",,"קום","m","QWM[","QWM[",,,"vqi3mp","p","3","verb",,"qal","impf"," ",,,"W","J",,,,"!J!QWM[W",,"27","9","23027009"
"8980","1Qisaa","21","20","1606613","scroll","1Qisaa","1903840","6194","word","אשרים ",,"אֲשֵׁרָה",,"אֲשֵׁרָה","f",">CRH/",">CRH/",,,"ncfp","p",,"subs",,,," ","JM",,,,,,,">CR(H/JM",,"27","9","23027009"
"8981","1Qisaa","21","20","1606613","scroll","1Qisaa","1903841","6195","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","9","23027009"
"8982","1Qisaa","21","20","1606613","scroll","1Qisaa","1903842","6195","word","חמנים ",,"חַמָּן",,"חַמָּן","m","XMN/","XMN/",,,"ncmp","p",,"subs",,,," ","JM",,,,,,,"XMN/JM",,"27","9","23027009"
"8983","1Qisaa","21","20","1606613","scroll","1Qisaa","1903843",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"27","9","23027009"
"8984","1Qisaa","21","20","1606613","scroll","1Qisaa","1903844","6196","word","כי ",,"כִּי",,"כִּי",,"KJ","KJ",,,"Pc",,,"ptcl",,,," ",,,,,,,,"KJ",,"27","10","23027010"
"8985","1Qisaa","21","20","1606613","scroll","1Qisaa","1903845","6197","word","עיר ",,"עִיר",,"עִיר","f","<JR/","<JR/",,,"ncfs","s",,"subs",,,," ",,,,,,,,"<JR/",,"27","10","23027010"
"8986","1Qisaa","21","20","1606613","scroll","1Qisaa","1903846","6198","word","בצורה ",,"בָּצוּר",,"בָּצוּר","f","BYWR/","BYWR/",,,"afs","s",,"adjv",,,," ","H",,,,,,,"BYWR/H",,"27","10","23027010"
"8987","1Qisaa","21","20","1606613","scroll","1Qisaa","1903847","6199","word","בדד ",,"בָּדָד",,"בָּדָד","m","BDD/","BDD/",,,"ncms","s",,"subs",,,," ",,,,,,,,"BDD/",,"27","10","23027010"
"8988","1Qisaa","21","20","1606613","scroll","1Qisaa","1903848","6200","word","נוה ",,"נָוֶה",,"נָוֶה","m","NWH/","NWH/",,,"ncms","s",,"subs",,,," ",,,,,,,,"NWH/:a",,"27","10","23027010"
"8989","1Qisaa","21","20","1606613","scroll","1Qisaa","1903849","6201","word","משלח ",,"שׁלח",,"שׁלח","m","CLX[","CLX[",,,"vPPms","s",,"verb",,"pual","ptca"," ",,,,"M",,,,"!M!CLX[/:dua",,"27","10","23027010"
"8990","1Qisaa","21","20","1606613","scroll","1Qisaa","1903850","6202","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","10","23027010"
"8991","1Qisaa","21","20","1606613","scroll","1Qisaa","1903851","6202","word","נעזב ",,"עזב",,"עזב","m","<ZB[","<ZB[",,,"vnPms","s",,"verb",,"nifal","ptca"," ",,,,,"N",,,"]N]<ZB[/:a",,"27","10","23027010"
"8992","1Qisaa","21","21","1606613","scroll","1Qisaa","1903852","6203","word","כ",,"כְּ",,"כְּ",,"K","K",,,"Pp+Pa",,,"ptcl",,,,,,,,,,,,"K-(H",,"27","10","23027010"
"8993","1Qisaa","21","21","1606613","scroll","1Qisaa","1903853","6203","word","מדבר ",,"מִדְבָּר",,"מִדְבָּר","m","MDBR/","MDBR/",,,"ncms","s",,"subs",,,," ",,,,,,,,"MDBR/:a",,"27","10","23027010"
"8994","1Qisaa","21","21","1606613","scroll","1Qisaa","1903854","6204","word","שמ ",,"שָׁם",,"שָׁם",,"CM","CM",,,"Pd",,,"ptcl",,,," ",,,,,,,,"CM",,"27","10","23027010"
"8995","1Qisaa","21","21","1606613","scroll","1Qisaa","1903855","6205","word","ירעה ",,"רעה",,"רעה","m","R<H[","R<H[",,,"vqi3ms","s","3","verb",,"qal","impf"," ",,,,"J",,,,"!J!R<H[",,"27","10","23027010"
"8996","1Qisaa","21","21","1606613","scroll","1Qisaa","1903856","6206","word","עגל ",,"עֵגֶל",,"עֵגֶל","m","<GL/","<GL/",,,"ncms","s",,"subs",,,," ",,,,,,,,"<GL/",,"27","10","23027010"
"8997","1Qisaa","21","21","1606613","scroll","1Qisaa","1903857","6207","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","10","23027010"
"8998","1Qisaa","21","21","1606613","scroll","1Qisaa","1903858","6207","word","שמ ",,"שָׁם",,"שָׁם",,"CM","CM",,,"Pd",,,"ptcl",,,," ",,,,,,,,"CM",,"27","10","23027010"
"8999","1Qisaa","21","21","1606613","scroll","1Qisaa","1903859","6208","word","ירבץ ",,"רבץ",,"רבץ","m","RBY[","RBY[",,,"vqi3ms","s","3","verb",,"qal","impf"," ",,,,"J",,,,"!J!RBY[",,"27","10","23027010"
"9000","1Qisaa","21","21","1606613","scroll","1Qisaa","1903860","6209","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","10","23027010"
"9001","1Qisaa","21","21","1606613","scroll","1Qisaa","1903861","6209","word","כלה ",,"כלה",,"כלה","m","KLH[","KLH[",,,"vpp3ms","s","3","verb",,"piel","perf"," ",,,,,,,,"KLH[:d",,"27","10","23027010"
"9002","1Qisaa","21","21","1606613","scroll","1Qisaa","1903862","6210","word","סעפי׳ה ",,"סָעִיף",,"סָעִיף","m","S<JP=/","S<JP=/",,,"ncmpcX3fs","p",,"suff","c",,," ","J","H",,,,,,"S<(JP=/J+H",,"27","10","23027010"
"9003","1Qisaa","21","21","1606613","scroll","1Qisaa","1903863",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"27","10","23027010"
"9004","1Qisaa","21","21","1606613","scroll","1Qisaa","1903864","6211","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"27","11","23027011"
"9005","1Qisaa","21","21","1606613","scroll","1Qisaa","1903865","6211","word","יבש ",,"יבשׁ",,"יבשׁ",,"JBC[","JBC[",,,"vqc",,,"verb",,"qal","infc"," ",,,,,,,,"!!JBC[/:c",,"27","11","23027011"
"9006","1Qisaa","21","21","1606613","scroll","1Qisaa","1903866","6212","word","קציר׳ה ",,"קָצִיר",,"קָצִיר","m","QYJR=/","QYJR=/",,,"ncmscX3fs","s",,"suff","c",,," ",,"H",,,,,,"QYJR=/+H",,"27","11","23027011"
"9007","1Qisaa","21","22","1606613","scroll","1Qisaa","1903867",,"word","׳׳׳׳ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"27","11","23027011"
"9008","1Qisaa","21","22","1606613","scroll","1Qisaa","1903868","6213","word","תשברנה ",,"שׁבר",,"שׁבר","f","CBR[","CBR[",,,"vni3fp","p","3","verb",,"nifal","impf"," ",,,"NH","T=",,,,"!T=!](N]CBR[NH",,"27","11","23027011"
"9009","1Qisaa","21","22","1606613","scroll","1Qisaa","1903869","6214","word","נשים ",,"אִשָּׁה",,"אִשָּׁה","f",">CH/",">CH/",,,"ncfp","p",,"subs",,,," ","JM",,,,,,,"(>&NC(H/JM",,"27","11","23027011"
"9010","1Qisaa","21","22","1606613","scroll","1Qisaa","1903870","6215","word","באות ",,"בוא",,"בוא","f","BW>[","BW>[",,,"vqPfp","p",,"verb",,"qal","ptca"," ","WT",,,,,,,"B(W>[/WT",,"27","11","23027011"
"9011","1Qisaa","21","22","1606613","scroll","1Qisaa","1903871","6216","word","מאירות ",,"אור",,"אור","f",">WR[",">WR[",,,"vhPfp","p",,"verb",,"hifil","ptca"," ","WT",,,"M",,,,"!M!](H]>(W&JR[/WT",,"27","11","23027011"
"9012","1Qisaa","21","22","1606613","scroll","1Qisaa","1903872","6217","word","אות׳ה ",,"אֵת",,"אֵת",,">T",">T",,,"PoX3fs",,,"suff",,,," ",,"H",,,,,,">&WT+H",,"27","11","23027011"
"9013","1Qisaa","21","22","1606613","scroll","1Qisaa","1903873","6218","word","כי ",,"כִּי",,"כִּי",,"KJ","KJ",,,"Pc",,,"ptcl",,,," ",,,,,,,,"KJ",,"27","11","23027011"
"9014","1Qisaa","21","22","1606613","scroll","1Qisaa","1903874","6219","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"27","11","23027011"
"9015","1Qisaa","21","22","1606613","scroll","1Qisaa","1903875","6220","word","עמ ",,"עַם",,"עַם","m","<M/","<M/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"<M/",,"27","11","23027011"
"9016","1Qisaa","21","22","1606613","scroll","1Qisaa","1903876","6221","word","בינות ",,"בִּינָה",,"בִּינָה","f","BJNH/","BJNH/",,,"ncfp","p",,"subs",,,," ","WT",,,,,,,"BJN(H/WT",,"27","11","23027011"
"9017","1Qisaa","21","22","1606613","scroll","1Qisaa","1903877","6222","word","הוא ",,"הוּא",,"הוּא","m","HW>","HW>",,,"pi3ms","s","3","pron",,,," ",,,,,,,,"HW>",,"27","11","23027011"
"9018","1Qisaa","21","22","1606613","scroll","1Qisaa","1903878","6223","word","על ",,"עַל",,"עַל",,"<L","<L",,,"Pp",,,"ptcl",,,," ",,,,,,,,"<L",,"27","11","23027011"
"9019","1Qisaa","21","23","1606613","scroll","1Qisaa","1903879","6224","word","כן ",,"כֵּן",,"כֵּן",,"KN","KN",,,"Pd",,,"ptcl",,,," ",,,,,,,,"KN",,"27","11","23027011"
"9020","1Qisaa","21","23","1606613","scroll","1Qisaa","1903880","6225","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"27","11","23027011"
"9021","1Qisaa","21","23","1606613","scroll","1Qisaa","1903881","6226","word","ירחמ׳נו ",,"רחם",,"רחם","m","RXM[","RXM[",,,"vpi3msX3ms","s","3","suff",,"piel","impf"," ",,"W",,"J",,,"N","!J!RXM[~N:d+(HW",,"27","11","23027011"
"9022","1Qisaa","21","23","1606613","scroll","1Qisaa","1903882","6227","word","עוש׳הו ",,"עשׂה",,"עשׂה","m","<FH[","<FH[",,,"vqPmscX3ms","s",,"suff","c","qal","ptca"," ",,"HW",,,,,,"<&WF(H[/+HW",,"27","11","23027011"
"9023","1Qisaa","21","23","1606613","scroll","1Qisaa","1903883","6228","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","11","23027011"
"9024","1Qisaa","21","23","1606613","scroll","1Qisaa","1903884","6228","word","יוצר׳ו ",,"יצר",,"יצר","m","JYR[","JYR[",,,"vqPmscX3ms","s",,"suff","c","qal","ptca"," ",,"W",,,,,,"J&WYR[/+W",,"27","11","23027011"
"9025","1Qisaa","21","23","1606613","scroll","1Qisaa","1903885","6229","word","לוא ",,"לֹא",,"לֹא",,"L>","L>",,,"Pn",,,"ptcl",,,," ",,,,,,,,"L&W>",,"27","11","23027011"
"9026","1Qisaa","21","23","1606613","scroll","1Qisaa","1903886","6230","word","יחונ׳נו ",,"חנן",,"חנן","m","XNN[","XNN[",,,"vqi3msX3ms","s","3","suff",,"qal","impf"," ",,"W",,"J",,,"N","!J!X&WN(N[~N+(HW",,"27","11","23027011"
"9027","1Qisaa","21","23","1606613","scroll","1Qisaa","1903887",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"27","11","23027011"
"9028","1Qisaa","21","24","1606613","scroll","1Qisaa","1903888","6231","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","12","23027012"
"9029","1Qisaa","21","24","1606613","scroll","1Qisaa","1903889","6231","word","היה ",,"היה",,"היה","m","HJH[","HJH[",,,"vqp3ms","s","3","verb",,"qal","perf"," ",,,,,,,,"HJH[",,"27","12","23027012"
"9030","1Qisaa","21","24","1606613","scroll","1Qisaa","1903890","6232","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp+Pa",,,"ptcl",,,,,,,,,,,,"B-(H",,"27","12","23027012"
"9031","1Qisaa","21","24","1606613","scroll","1Qisaa","1903891","6232","word","יום ",,"יֹום",,"יֹום","m","JWM/","JWM/",,,"ncms","s",,"subs",,,," ",,,,,,,,"JWM/",,"27","12","23027012"
"9032","1Qisaa","21","24","1606613","scroll","1Qisaa","1903892","6233","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"27","12","23027012"
"9033","1Qisaa","21","24","1606613","scroll","1Qisaa","1903893","6233","word","הוא ",,"הוּא",,"הוּא","m","HW>","HW>",,,"pi3ms","s","3","pron",,,," ",,,,,,,,"HW>",,"27","12","23027012"
"9034","1Qisaa","21","24","1606613","scroll","1Qisaa","1903894","6234","word","יחבוט ",,"חבט",,"חבט","m","XBV[","XBV[",,,"vqi3ms","s","3","verb",,"qal","impf"," ",,,,"J",,,,"!J!XB&WV[",,"27","12","23027012"
"9035","1Qisaa","21","24","1606613","scroll","1Qisaa","1903895","6235","word","יהוה ",,"יהוה",,"יְהוָה",,"JHWH/","JHWH/",,,"np",,,"subs",,,," ",,,,,,,,"JHWH/",,"27","12","23027012"
"9036","1Qisaa","21","24","1606613","scroll","1Qisaa","1903896","6236","word","מ",,"מִן",,"מִן",,"MN","MN",,,"Pp",,,"ptcl",,,,,,,,,,,,"M(N",,"27","12","23027012"
"9037","1Qisaa","21","24","1606613","scroll","1Qisaa","1903897","6236","word","שבל ",,"שֹׁבֶל",,"שֹׁבֶל","m","CBL/","CBL/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"CBL/",,"27","12","23027012"
"9038","1Qisaa","21","24","1606613","scroll","1Qisaa","1903898","6237","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"27","12","23027012"
"9039","1Qisaa","21","24","1606613","scroll","1Qisaa","1903899","6237","word","נהר ",,"נָהָר",,"נָהָר","m","NHR/","NHR/",,,"ncms","s",,"subs",,,," ",,,,,,,,"NHR/:a",,"27","12","23027012"
"9040","1Qisaa","21","24","1606613","scroll","1Qisaa","1903900","6238","word","עד ",,"עַד",,"עַד",,"<D","<D",,,"Pp",,,"ptcl",,,," ",,,,,,,,"<D",,"27","12","23027012"
"9041","1Qisaa","21","24","1606613","scroll","1Qisaa","1903901","6239","word","נחל ",,"נַחַל",,"נַחַל","m","NXL/","NXL/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"NXL/",,"27","12","23027012"
"9042","1Qisaa","21","25","1606613","scroll","1Qisaa","1903902","6240","word","מצרים ",,"מִצְרַיִם",,"מִצְרַיִם",,"MYRJM/","MYRJM/",,,"np",,,"subs",,,," ",,,,,,,,"MYRJM/",,"27","12","23027012"
"9043","1Qisaa","21","25","1606613","scroll","1Qisaa","1903903","6241","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","12","23027012"
"9044","1Qisaa","21","25","1606613","scroll","1Qisaa","1903904","6241","word","אתמה ",,"אַתֶּם",,"אַתֶּם","m",">TM",">TM",,,"pi2mp","p","2","pron",,,," ",,,,,,,,">TM&H",,"27","12","23027012"
"9045","1Qisaa","21","25","1606613","scroll","1Qisaa","1903905","6242","word","תלקטו ",,"לקט",,"לקט","m","LQV[","LQV[",,,"vPi2mp","p","2","verb",,"pual","impf"," ",,,"W","T",,,,"!T!LQV[W:du",,"27","12","23027012"
"9046","1Qisaa","21","25","1606613","scroll","1Qisaa","1903906","6243","word","ל",,"לְ",,"לְ",,"L","L",,,"Pp",,,"ptcl",,,,,,,,,,,,"L",,"27","12","23027012"
"9047","1Qisaa","21","25","1606613","scroll","1Qisaa","1903907","6243","word","אחד ",,"אֶחָד",,"אֶחָד","m",">XD/",">XD/",,,"ucmsa","s",,"numr","a",,," ",,,,,,,,">XD/:c",,"27","12","23027012"
"9048","1Qisaa","21","25","1606613","scroll","1Qisaa","1903908","6244","word","אחד ",,"אֶחָד",,"אֶחָד","m",">XD/",">XD/",,,"ucmsc","s",,"numr","c",,," ",,,,,,,,">XD/:a",,"27","12","23027012"
"9049","1Qisaa","21","25","1606613","scroll","1Qisaa","1903909","6245","word","בני ",,"בֵּן",,"בֵּן","m","BN/","BN/",,,"ncmpc","p",,"subs","c",,," ","J",,,,,,,"BN/J",,"27","12","23027012"
"9050","1Qisaa","21","25","1606613","scroll","1Qisaa","1903910","6246","word","ישראל ",,"יִשְׂרָאֵל",,"יִשְׂרָאֵל",,"JFR>L/","JFR>L/",,,"np",,,"subs",,,," ",,,,,,,,"JFR>L/",,"27","12","23027012"
"9051","1Qisaa","21","25","1606613","scroll","1Qisaa","1903911",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"27","12","23027012"
"9052","1Qisaa","21","26","1606613","scroll","1Qisaa","1903912","6247","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","13","23027013"
"9053","1Qisaa","21","26","1606613","scroll","1Qisaa","1903913","6247","word","היה ",,"היה",,"היה","m","HJH[","HJH[",,,"vqp3ms","s","3","verb",,"qal","perf"," ",,,,,,,,"HJH[",,"27","13","23027013"
"9054","1Qisaa","21","26","1606613","scroll","1Qisaa","1903914","6248","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp+Pa",,,"ptcl",,,,,,,,,,,,"B-(H",,"27","13","23027013"
"9055","1Qisaa","21","26","1606613","scroll","1Qisaa","1903915","6248","word","יום ",,"יֹום",,"יֹום","m","JWM/","JWM/",,,"ncms","s",,"subs",,,," ",,,,,,,,"JWM/",,"27","13","23027013"
"9056","1Qisaa","21","26","1606613","scroll","1Qisaa","1903916","6249","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"27","13","23027013"
"9057","1Qisaa","21","26","1606613","scroll","1Qisaa","1903917","6249","word","הוא ",,"הוּא",,"הוּא","m","HW>","HW>",,,"pi3ms","s","3","pron",,,," ",,,,,,,,"HW>",,"27","13","23027013"
"9058","1Qisaa","21","26","1606613","scroll","1Qisaa","1903918","6250","word","יתקע ",,"תקע",,"תקע","m","TQ<[","TQ<[",,,"vni3ms","s","3","verb",,"nifal","impf"," ",,,,"J",,,,"!J!](N]TQ<[",,"27","13","23027013"
"9059","1Qisaa","21","26","1606613","scroll","1Qisaa","1903919","6251","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"27","13","23027013"
"9060","1Qisaa","21","26","1606613","scroll","1Qisaa","1903920","6251","word","שופר ",,"שֹׁופָר",,"שֹׁופָר","m","CWPR/","CWPR/",,,"ncms","s",,"subs",,,," ",,,,,,,,"CWPR/:a",,"27","13","23027013"
"9061","1Qisaa","21","26","1606613","scroll","1Qisaa","1903921","6252","word","גדול ",,"גָּדֹול",,"גָּדֹול","m","GDWL/","GDWL/",,,"ams","s",,"adjv",,,," ",,,,,,,,"GDWL/:a",,"27","13","23027013"
"9062","1Qisaa","21","26","1606613","scroll","1Qisaa","1903922","6253","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","13","23027013"
"9063","1Qisaa","21","26","1606613","scroll","1Qisaa","1903923","6253","word","באו ",,"בוא",,"בוא","c","BW>[","BW>[",,,"vqp3cp","p","3","verb",,"qal","perf"," ",,,"W",,,,,"B(W>[W",,"27","13","23027013"
"9064","1Qisaa","21","26","1606613","scroll","1Qisaa","1903924","6254","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"27","13","23027013"
"9065","1Qisaa","21","26","1606613","scroll","1Qisaa","1903925","6254","word","אובדים ",,"אבד",,"אבד","m",">BD[",">BD[",,,"vqPmp","p",,"verb",,"qal","ptca"," ","JM",,,,,,,">&WBD[/JM",,"27","13","23027013"
"9066","1Qisaa","21","26","1606613","scroll","1Qisaa","1903926","6255","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"27","13","23027013"
"9067","1Qisaa","21","26","1606613","scroll","1Qisaa","1903927","6255","word","ארץ ",,"אֶרֶץ",,"אֶרֶץ","f",">RY/",">RY/",,,"ncfsc","s",,"subs","c",,," ",,,,,,,,">RY/",,"27","13","23027013"
"9068","1Qisaa","21","27","1606613","scroll","1Qisaa","1903928","6256","word","אשור ",,"אַשּׁוּר",,"אַשּׁוּר",,">CWR/",">CWR/",,,"np",,,"subs",,,," ",,,,,,,,">CWR/",,"27","13","23027013"
"9069","1Qisaa","21","27","1606613","scroll","1Qisaa","1903929","6257","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","13","23027013"
"9070","1Qisaa","21","27","1606613","scroll","1Qisaa","1903930","6257","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"27","13","23027013"
"9071","1Qisaa","21","27","1606613","scroll","1Qisaa","1903931","6257","word","נדחים ",,"נדח",,"נדח","m","NDX[","NDX[",,,"vnPmp","p",,"verb",,"nifal","ptca"," ","JM",,,,"N",,,"]N](NDX[/JM",,"27","13","23027013"
"9072","1Qisaa","21","27","1606613","scroll","1Qisaa","1903932","6258","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"27","13","23027013"
"9073","1Qisaa","21","27","1606613","scroll","1Qisaa","1903933","6258","word","ארץ ",,"אֶרֶץ",,"אֶרֶץ","f",">RY/",">RY/",,,"ncfsc","s",,"subs","c",,," ",,,,,,,,">RY/",,"27","13","23027013"
"9074","1Qisaa","21","27","1606613","scroll","1Qisaa","1903934","6259","word","מצרים ",,"מִצְרַיִם",,"מִצְרַיִם",,"MYRJM/","MYRJM/",,,"np",,,"subs",,,," ",,,,,,,,"MYRJM/",,"27","13","23027013"
"9075","1Qisaa","21","27","1606613","scroll","1Qisaa","1903935","6260","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"27","13","23027013"
"9076","1Qisaa","21","27","1606613","scroll","1Qisaa","1903936","6260","word","השתחו ",,"חוה",,"חוה","c","XWH[","XWH[",,,"vsp3cp","p","3","verb",,"hishtafel","perf"," ",,,,,"HCT",,,"]HCT]XW(H[(W",,"27","13","23027013"
"9077","1Qisaa","21","27","1606613","scroll","1Qisaa","1903937","6261","word","ל",,"לְ",,"לְ",,"L","L",,,"Pp",,,"ptcl",,,,,,,,,,,,"L",,"27","13","23027013"
"9078","1Qisaa","21","27","1606613","scroll","1Qisaa","1903938","6261","word","יהוה ",,"יהוה",,"יְהוָה",,"JHWH/","JHWH/",,,"np",,,"subs",,,," ",,,,,,,,"JHWH/",,"27","13","23027013"
"9079","1Qisaa","21","27","1606613","scroll","1Qisaa","1903939","6262","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"27","13","23027013"
"9080","1Qisaa","21","27","1606613","scroll","1Qisaa","1903940","6262","word","הר ",,"הַר",,"הַר","m","HR/","HR/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"HR/",,"27","13","23027013"
"9081","1Qisaa","21","27","1606613","scroll","1Qisaa","1903941","6263","word","ה",,"הַ",,"הַ",,"H","H",,,"Pa",,,"ptcl",,,,,,,,,,,,"H",,"27","13","23027013"
"9082","1Qisaa","21","27","1606613","scroll","1Qisaa","1903942","6263","word","קדש ",,"קֹדֶשׁ",,"קֹדֶשׁ","m","QDC/","QDC/",,,"ncms","s",,"subs",,,," ",,,,,,,,"QDC/",,"27","13","23027013"
"9083","1Qisaa","21","28","1606613","scroll","1Qisaa","1903943","6264","word","ב",,"בְּ",,"בְּ",,"B","B",,,"Pp",,,"ptcl",,,,,,,,,,,,"B",,"27","13","23027013"
"9084","1Qisaa","21","28","1606613","scroll","1Qisaa","1903944","6264","word","ירושלם ",,"יְרוּשָׁלִַם",,"יְרוּשָׁלִַם",,"JRWCLM/","JRWCLM/",,,"np",,,"subs",,,," ",,,,,,,,"JRWCLM/",,"27","13","23027013"
"9085","1Qisaa","21","28","1606613","scroll","1Qisaa","1903945",,"word","׃ ",,,,,,,,,,,,,,,,," ",,,,,,,,,,"27","13","23027013"
"9086","1Qisaa","21","29","1606613","scroll","1Qisaa","1903946","6265","word","הוי ",,"הֹוי",,"הֹוי",,"HWJ","HWJ",,,"Pi",,,"ptcl",,,," ",,,,,,,,"HWJ",,"28","1","23028001"
"9087","1Qisaa","21","29","1606613","scroll","1Qisaa","1903947","6266","word","עטרת ",,"עֲטָרָה",,"עֲטֶרֶת","f","<VRT/","<VRT/",,,"ncfsc","s",,"subs","c",,," ","T",,,,,,,"<VR(T/T",,"28","1","23028001"
"9088","1Qisaa","21","29","1606613","scroll","1Qisaa","1903948","6267","word","גאון ",,"גָּאֹון",,"גָּאֹון","m","G>WN/","G>WN/",,,"ncmsc","s",,"subs","c",,," ",,,,,,,,"G>WN/:c",,"28","1","23028001"
"9089","1Qisaa","21","29","1606613","scroll","1Qisaa","1903949","6268","word","שכורי ",,"שִׁכֹּור",,"שִׁכֹּור","m","CKWR/","CKWR/",,,"ampc","p",,"adjv","c",,," ","J",,,,,,,"CKWR/J",,"28","1","23028001"
"9090","1Qisaa","21","29","1606613","scroll","1Qisaa","1903950","6269","word","אפרים ",,"אֶפְרַיִם",,"אֶפְרַיִם",,">PRJM/",">PRJM/",,,"np",,,"subs",,,," ",,,,,,,,">PRJM/",,"28","1","23028001"
"9091","1Qisaa","21","29","1606613","scroll","1Qisaa","1903951","6270","word","ו",,"וְ",,"וְ",,"W","W",,,"Pc",,,"ptcl",,,,,,,,,,,,"W",,"28","1","23028001"
